Date,1d Returns,1d Returns after Filing,1w Returns,1w Returns after Filing,1m Returns,1m Returns after Filing,1q Returns,1q Returns after Filing,Count,Link
2021-11-18,-3.5288506707412792,,0.8249825550414203,,6.711197907661548,,25.412479885071093,,,
2021-11-19,-0.8503273542525891,,-2.52366947112288,,6.975936696501073,,27.10817194712969,,,
2021-11-22,3.656959526468362,,1.7309805475739903,,10.907213548786409,,28.63454352498418,,,
2021-11-23,-1.5766382750199703,,0.7027611743881224,,9.900655116562064,,28.2285977560679,,,
2021-11-24,-1.3639975001811577,,-3.7455402514404823,,14.614825346042771,,26.892483790046185,,,
2021-11-26,-3.2481174507307364,,-3.465437602996213,,10.932876830541915,,22.520872457682394,,,
2021-11-29,-0.5152037744212357,,-3.1391530347806063,,9.97610605291095,,22.288044863222556,,,
2021-11-30,-3.3244251457728358,,-9.66281372705291,,4.289052261073389,,18.537489833923026,,,
2021-12-01,0.328328491056995,5.098162570997108,-7.914353457307898,4.684796420247139,4.443248138570288,0.12056097002724576,19.170777907090475,-19.53151570182748,1.0,https://www.sec.gov/Archives/edgar/data/0001467858/000119312521345027/d238764d8k.htm
2021-12-02,5.098162570997111,,-1.8813414420661756,,8.964270623649128,,24.60689733274406,,,
2021-12-03,-2.1468336850240965,,-0.7645002712730498,,1.824695343520899,,23.316797118203336,,,
2021-12-06,0.2177266192410654,,-0.033406509804889684,,2.255639445078783,,20.913308263876516,,,
2021-12-07,2.824193543702891,,6.3245227394791215,,3.2382513696610715,,21.074379851270386,,,
2021-12-08,-1.2189251109594457,,4.684796420247128,,3.684749016561817,,19.787141072090076,,,
2021-12-09,-1.9085163138794714,,-2.294324191398678,,0.5905181401167692,,15.052102310316373,,,
2021-12-10,6.021462345609763,-6.45466775411212,5.86166006473523,-12.735325092038075,2.248453692615149,-3.3855323850546672,22.69021622005336,-33.111846461239345,1.0,https://www.sec.gov/Archives/edgar/data/0001467858/000119312521353965/d220187d8k.htm
2021-12-13,-6.45466775411212,,-1.186501660718975,,-6.735019791843766,,15.195790610958792,,,
2021-12-14,-1.234560966795717,,-5.086942969915764,,-7.2574156559349845,,18.290479095211865,,,
2021-12-15,0.35959043841373717,,-3.570238109912738,,-6.388753649985435,,18.71584034759204,,,
2021-12-16,-0.37536809854151754,,-2.063062239066271,,-9.626983937702526,,14.986213597032428,,,
2021-12-17,-5.531777321437925,-2.030446333003056,-12.735325092038075,4.115307126642025,-11.50330161022467,6.5808591043542215,6.240361415895679,-20.50398768659287,1.0,https://www.sec.gov/Archives/edgar/data/0001467858/000119312521361077/d247086d8k.htm
2021-12-20,-2.0304463330030553,,-8.60814701949566,,-12.556624637317991,,3.4654480389089803,,,
2021-12-21,1.3878550356750896,,-6.18151418013817,,-14.470805379566354,,2.9113489095924594,,,
2021-12-22,2.354445519124959,,-4.316677124857094,,-11.054721789187216,,6.111638702843392,,,
2021-12-23,1.4800232294995608,,-2.5346880312733355,,-8.490118514239665,,7.519353487713731,,,
2021-12-27,0.9137283738691382,,4.115307126642032,,-4.55376081104768,,8.954649767807243,,,
2021-12-28,-0.5572009923369037,,5.680971002561286,,-4.594053163834544,,7.4910554935562645,,,
2021-12-29,0.21012455051077072,,4.453371294413921,,-1.1059222587750939,,6.020752180140798,,,
2021-12-30,1.5725992813670153,,3.6554921700292953,,0.1205609700272392,,6.974608120170789,,,
2021-12-31,0.8601375018834734,,3.0223176974544463,,-3.9167450774315715,,8.714999402770296,,,
2022-01-03,4.332252191485941,,6.512271467570319,,2.445150846652111,,8.380578946475282,,,
2022-01-04,7.470980189631038,,15.111182821410152,,9.859614147847706,,12.241756925912428,,,
2022-01-05,-4.56343073018205,,9.627808790206661,,1.966515021781401,,8.004817821231637,,,
2022-01-06,0.20720545872077167,,8.15413248408252,,3.438634699762888,,6.631608319419824,,,
2022-01-07,-0.9543487946372387,,6.208426319436566,,4.444815682620629,,7.7895116411122345,,,
2022-01-10,-1.927088737411553,,-0.16347437177934854,,-3.385532385054668,,5.858898867859863,,,
2022-01-11,0.6386085321792967,,-6.510492393547795,,3.940467700597794,,5.9655225750846474,,,
2022-01-12,-0.6996424341622398,,-2.7255316803308838,,4.5034144460169845,,7.277191102178127,,,
2022-01-13,1.2125283863516634,,-1.749631266511309,,5.391570002259449,,8.654364789629089,,,
2022-01-14,-1.0846761245584702,,-1.878912139169342,,4.641202497252528,,5.947632010685666,,,
2022-01-18,-3.780689720122965,,-3.733423670866154,,6.58085910435422,,0.6505796252745499,,,
2022-01-19,-4.337462416844085,,-8.493319706990054,,4.0710614480424345,,-2.648422058623179,,,
2022-01-20,-2.8271694479194753,,-10.45386586246132,,-0.25551269520993625,,-5.384327827056101,,,
2022-01-21,-2.5068702285760858,,-13.744543139210474,,-4.9928686978912395,,-7.129157772766592,,,
2022-01-24,-1.2012032037594156,,-13.846156277188848,,-7.50307340309938,,-2.9856244784224772,,,
2022-01-25,-1.4057719457036155,,-11.719677775142856,,-9.62911367787892,,-4.314167829853554,,,
2022-01-26,0.8670543887959292,,-6.916790121998639,,-8.334789479179461,,-3.8214280088770036,,,
2022-01-27,-1.7191876037781717,,-5.855438857933681,,-10.099589249427543,,-7.280585289167862,,,
2022-01-28,-2.3518061501928256,,-5.70570072107709,,-13.573022663016744,,-9.624030658776883,,,
2022-01-31,4.956207622123721,,0.17097751819878937,,-10.063103202059354,,-5.839290666093255,,,
2022-02-01,2.5412501999450443,,4.181121665763565,,-11.606989755782815,,-7.7933062606604375,,,
2022-02-02,-1.0541880393648118,,2.1967552899385234,,-18.618792209521008,,-8.578262862570163,,,
2022-02-03,-0.7289830589958912,,3.22641396982537,,-15.349060438167339,,-10.889270475258627,,,
2022-02-04,-3.426854003233093,,2.0899532700402235,,-18.418964907309388,,-12.504267439845728,,,
2022-02-07,-1.1308210652591466,,-3.8308444448090118,,-18.564320006975933,,-14.44238688490409,,,
2022-02-08,-2.464994625571315,,-8.525992362682855,,-19.010974758125876,,-19.993534276766688,,,
2022-02-09,2.5475155162864915,,-5.196268223493683,,-17.474779870546385,,-20.000004873112974,,,
